"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
14701,3467383.80079385,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","PER",NA,NA,"no pas overlapping kba",0
14731,457104699.218772,456568201.671865,1975,FALSE,2,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","PER",FALSE,"12720","",0.998826313648003
19122,1283095013.24197,1283049205.22078,1975,FALSE,2,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","PER",FALSE,"12720","",0.999964298808179
14432,3440548.46174873,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","COL",NA,NA,"no pas overlapping kba",0
14448,71174409.1408732,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","COL",NA,NA,"no pas overlapping kba",0
14479,79254642.514315,12712863.7072919,1984,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","COL",FALSE,"12720","",0.160405287362134
14605,9517527.64752136,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14614,305759601.421427,5029082.54096308,2017,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.016447831948968
14615,109716057.747504,27625195.3872073,2017,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.251788078740332
31588,353692560.656742,2477489.56421896,2019,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.00700464143101772
14526,3453469.25944612,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14531,119555450.142797,1290887.21353968,2017,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.0107973932764909
14533,122626329.876137,131239.87683573,2004,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",TRUE,"12720","",0.00107024223075333
14534,197538259.423684,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14643,75662878.7578593,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14644,65456616.3601617,530987.929488219,2006,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.00811205893330273
14655,25874613.3803048,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14536,26787762.6194068,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14537,308906174.550942,289340162.526739,2002,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.936660340141643
14537,308906174.550942,12613.8036208412,2003,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",4.0833769798153e-05
14544,972483803.183286,2674328.27019478,2002,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.00274999774951598
14544,972483803.183286,710710.608520938,2003,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.000730819995350595
14550,1175589902.79304,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14553,47923991.2218179,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14555,865810.605154031,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
14566,607061757.269761,20378607.3125803,2017,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",FALSE,"12720","",0.0335692490402169
14567,264811602.583893,260273557.895967,2004,FALSE,1,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",TRUE,"12720","",0.982863119879769
14569,112958724.686319,0,0,FALSE,0,"12720","PER;COL;ECU","Cordillera Occidental (Ecuador)","ECU",NA,NA,"no pas overlapping kba",0
