"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
3094,284240756.371052,595300.494171619,1977,TRUE,1,0.00209435304694484,"SVK","Slovakia"
3094,284240756.371052,966446.475646019,1982,TRUE,1,0.00340009817024412,"SVK","Slovakia"
3094,284240756.371052,134405721.044631,1988,TRUE,1,0.472858722867933,"SVK","Slovakia"
3094,284240756.371052,6861609.13378794,1993,TRUE,4,0.0241401311387967,"SVK","Slovakia"
3094,284240756.371052,68562.9659334235,2000,TRUE,1,0.000241214408548507,"SVK","Slovakia"
3094,284240756.371052,122866697.918606,2004,TRUE,23,0.432262774301847,"SVK","Slovakia"
3094,284240756.371052,0.00459533184766769,2005,TRUE,1,1.61670405973339e-11,"SVK","Slovakia"
3094,284240756.371052,0.00953299552202225,2010,TRUE,2,3.35384539632231e-11,"SVK","Slovakia"
3094,284240756.371052,NA,2011,TRUE,5,NA,"SVK","Slovakia"
3095,188150641.124758,92619.8267326355,1980,TRUE,1,0.000492264210097596,"SVK","Slovakia"
3095,188150641.124758,659944.924031943,1981,TRUE,2,0.00350753481405545,"SVK","Slovakia"
3095,188150641.124758,133620423.365716,1993,TRUE,1,0.710177879633774,"SVK","Slovakia"
3095,188150641.124758,4138211.03862665,1998,TRUE,1,0.0219941373246913,"SVK","Slovakia"
3095,188150641.124758,6322084.88821086,2000,TRUE,1,0.0336011870616951,"SVK","Slovakia"
3095,188150641.124758,29912688.0513274,2004,TRUE,23,0.15898265279624,"SVK","Slovakia"
3095,188150641.124758,98.1878617546608,2005,TRUE,2,5.21857704909731e-07,"SVK","Slovakia"
3095,188150641.124758,0.00373164191842079,2007,TRUE,1,1.98332670891428e-11,"SVK","Slovakia"
3095,188150641.124758,NA,2008,TRUE,1,NA,"SVK","Slovakia"
3095,188150641.124758,3259.92665942013,2010,TRUE,1,1.73261522784743e-05,"SVK","Slovakia"
3095,188150641.124758,672.999716206425,2011,TRUE,4,3.57691960114116e-06,"SVK","Slovakia"
3095,188150641.124758,26454.2438589963,2012,TRUE,3,0.000140601401626132,"SVK","Slovakia"
3096,714400185.34241,800328.411898941,1978,FALSE,1,0.00112028024113032,"SVK","Slovakia"
3096,714400185.34241,4347453.7682334,1980,FALSE,3,0.00608546002287175,"SVK","Slovakia"
3096,714400185.34241,1068617.68616161,1984,FALSE,1,0.00149582504048403,"SVK","Slovakia"
3096,714400185.34241,1073.94589382992,1987,FALSE,1,1.50328333595712e-06,"SVK","Slovakia"
3096,714400185.34241,382825278.321515,1988,FALSE,3,0.535869511481198,"SVK","Slovakia"
3096,714400185.34241,10056.9671571404,1992,FALSE,1,1.40774979675014e-05,"SVK","Slovakia"
3096,714400185.34241,48573.3127933055,1998,FALSE,1,6.79917415895188e-05,"SVK","Slovakia"
3096,714400185.34241,NA,2000,FALSE,1,NA,"SVK","Slovakia"
3096,714400185.34241,130905.817751601,2001,FALSE,1,0.000183238779100902,"SVK","Slovakia"
3096,714400185.34241,8141882.06540385,2003,FALSE,1,0.0113968084449775,"SVK","Slovakia"
3096,714400185.34241,272621796.989449,2004,FALSE,34,0.381609359267988,"SVK","Slovakia"
3096,714400185.34241,1608.66708074622,2011,FALSE,6,2.25177304506884e-06,"SVK","Slovakia"
3097,604503793.107447,62422.7099882662,1965,TRUE,1,0.000103262726719022,"SVK","Slovakia"
3097,604503793.107447,19137.0677502304,1969,TRUE,1,3.16574816708039e-05,"SVK","Slovakia"
3097,604503793.107447,1965.46544241905,1975,TRUE,1,3.25136990839312e-06,"SVK","Slovakia"
3097,604503793.107447,8859.69978842139,1984,TRUE,1,1.46561525162285e-05,"SVK","Slovakia"
3097,604503793.107447,47850751.3025399,1997,TRUE,2,0.0791570736993453,"SVK","Slovakia"
3097,604503793.107447,517049228.630053,2002,TRUE,2,0.855328344545476,"SVK","Slovakia"
3097,604503793.107447,29179702.9385561,2004,TRUE,35,0.0482705042900693,"SVK","Slovakia"
3098,547072493.592123,35024.6961850226,1986,TRUE,1,6.40220383866269e-05,"SVK","Slovakia"
3098,547072493.592123,1043416.01295102,1991,TRUE,2,0.00190727193410851,"SVK","Slovakia"
3098,547072493.592123,589393.190817818,1994,TRUE,1,0.00107735848122762,"SVK","Slovakia"
3098,547072493.592123,528613417.525957,2003,TRUE,2,0.966258446033427,"SVK","Slovakia"
3098,547072493.592123,14854266.2696193,2004,TRUE,40,0.0271522813587006,"SVK","Slovakia"
3099,969268206.584175,257590.654195726,1975,FALSE,2,0.000265757870160116,"SVK","Slovakia"
3099,969268206.584175,17418.6993021965,1988,FALSE,1,1.79709797390159e-05,"SVK","Slovakia"
3099,969268206.584175,964094832.386853,1997,FALSE,3,0.994662597862821,"SVK","Slovakia"
3100,639009875.006327,80318.9459161758,1964,FALSE,1,0.00012569280860547,"SVK","Slovakia"
3100,639009875.006327,1383764.65908162,1965,FALSE,3,0.00216548243337854,"SVK","Slovakia"
3100,639009875.006327,2377557.72782266,1967,FALSE,1,0.00372069011891111,"SVK","Slovakia"
3100,639009875.006327,2562090.83851644,1974,FALSE,2,0.00400946986694232,"SVK","Slovakia"
3100,639009875.006327,655556.026547495,1980,FALSE,2,0.00102589342072531,"SVK","Slovakia"
3100,639009875.006327,493357.781889638,1981,FALSE,3,0.000772065974543434,"SVK","Slovakia"
3100,639009875.006327,11702154.9773263,1982,FALSE,1,0.0183129485709598,"SVK","Slovakia"
3100,639009875.006327,613797.319098473,1983,FALSE,1,0.000960544340715228,"SVK","Slovakia"
3100,639009875.006327,898866.409939322,1986,FALSE,2,0.00140665495964428,"SVK","Slovakia"
3100,639009875.006327,266984.85948169,1987,FALSE,2,0.00041781022473095,"SVK","Slovakia"
3100,639009875.006327,238346.284162853,1988,FALSE,1,0.000372993115576646,"SVK","Slovakia"
3100,639009875.006327,5788.78015074413,1993,FALSE,1,9.05898387045555e-06,"SVK","Slovakia"
